SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,2.344266416384647,0.22668128614435432,400-500,100-150,3-5,7-10,1-3,0-1
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,3.3077183459712285,2.669227276553883,300-400,50-75,5-7,3-5,1-3,3-4
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,3.2390936693022274,4.556676285428262,200-300,50-75,<3,3-5,1-3,2-3
COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)NC4CCOCC4)s3)ncn1CC2,2.13583866637236,1.5177655078946732,400-500,75-100,5-7,7-10,1-3,3-4
O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,3.2217282256950757,2.6748541246582795,400-500,50-75,5-7,3-5,1-3,3-4
Cc1noc2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)C(C)C3)ccc12,2.654828209486032,4.354627945207949,400-500,100-150,3-5,5-7,1-3,3-4
CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3,3.9204573042398634,2.7234519298767377,300-400,<50,<3,1-3,<1,>=4
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1.840572999410684,2.155580485727476,300-400,100-150,3-5,5-7,3-5,0-1
Cc1nnc2ncc(-c3ccc(F)cc3)nn12,3.081480040651938,4.835687523991713,200-300,50-75,<3,5-7,<1,1-2
Cc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,3.8854452938467063,3.049271618680062,300-400,50-75,7-10,3-5,1-3,>=4
C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,3.22317848188415,4.556676285428262,200-300,50-75,<3,3-5,1-3,2-3
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,4.889706569302178,3.882655305125463,200-300,75-100,<3,5-7,3-5,2-3
Oc1ccccc1Cc1ccccc1O,4.174730268088698,5.363398162503038,200-300,<50,<3,1-3,1-3,2-3
CCC(CS(=O)(=O)N(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,2.2148741238603584,3.8987695653110626,500-600,100-150,7-10,5-7,1-3,>=4
CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,2.2644936561762554,2.2430084281288614,300-400,50-75,5-7,3-5,3-5,2-3
CCCC[N+](CCCC)(CCCC)CCCC.[Br-],2.5561991673952287,0.6555103164552958,300-400,<50,>=10,<1,<1,2-3
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/CN4CCCCC4,3.1452442746440235,2.155580485727476,400-500,75-100,7-10,5-7,1-3,>=4
CCCCCCOc1ccc(N)cc1,4.3671214533524045,5.312037759993743,<200,<50,5-7,1-3,1-3,3-4
CC(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,3.5810095511191635,3.9490490042645927,500-600,75-100,7-10,3-5,1-3,>=4
CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],3.758696739773424,3.276913989391787,200-300,50-75,5-7,5-7,<1,2-3
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,3.3019224862077197,4.451146714736145,200-300,<50,3-5,1-3,<1,>=4
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,2.921479078549728,1.6220079968531347,400-500,100-150,7-10,5-7,3-5,2-3
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,4.105288784703185,5.284043629729487,300-400,<50,3-5,1-3,<1,>=4
CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,4.218530513709515,5.497088918869842,500-600,100-150,7-10,7-10,1-3,2-3
CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl,3.3172285734049476,5.210424947008923,400-500,50-75,7-10,5-7,<1,>=4
CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3C[C@H](O)[C@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,4.407347155036326,5.345356474703819,500-600,75-100,5-7,7-10,1-3,>=4
C1=CC2=C(C=C1Cl)NC(=O)O2,2.931905538811116,3.3633407084499263,<200,<50,<3,1-3,1-3,1-2
CCC1=NC2=C(C=CC(=C2)O)C(=C1C3=CC=CC=C3)OC4=CC=C(C=C4)/C=C/C(=O)O,2.0388827130165987,4.604902850257079,400-500,75-100,5-7,3-5,1-3,>=4
CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1,2.8740139016182367,4.17304507725025,500-600,75-100,7-10,3-5,1-3,>=4
C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(C=C3)OCCO4,2.6435070986882656,2.340206296844858,200-300,50-75,<3,3-5,1-3,1-2
Cc1ccc2ncccc2c1,3.1387227333938936,5.834624169952441,<200,<50,<3,1-3,<1,2-3
COCCOC1=C(C=CC(=C1)C2=CC=CC3=C2OC(=CC3=O)N4CCOCC4)NC(=O)CN5CCOCC5,5.1972516376877005,4.7190227965223,500-600,100-150,7-10,7-10,1-3,2-3
CC(C)C1N(CCO1)CCOC(=O)NCCCCCCNC(=O)OCCN2CCOC2C(C)C,3.45761750450154,0.9020918065515209,400-500,100-150,>=10,7-10,1-3,2-3
C[C@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2ccc(NC(O)=NC3CC3)cc2)n1,5.242743049518315,4.5765087429992715,400-500,100-150,5-7,7-10,1-3,2-3
CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C(=O)O,1.696225285806623,3.4140038608607544,200-300,50-75,3-5,3-5,1-3,2-3
Cc1cc(C)nc(Nc2cccc(C(F)(F)F)c2)n1,3.153601970830053,4.53671502348118,200-300,<50,<3,3-5,1-3,3-4
CNC(=O)Oc1cccc2ccccc12,2.9441253583538796,4.2539526234171205,200-300,<50,<3,1-3,1-3,2-3
CC1=CC(=O)CC(C)(C)C1,5.060420648765473,3.883179193520084,<200,<50,<3,1-3,<1,2-3
CN(C)C(=O)Nc1ccccc1,2.5234920350334225,2.122623988140148,<200,<50,<3,1-3,1-3,1-2
CCC1OC=CC(=O)C1=O,3.39325247116987,5.33314527235854,<200,<50,<3,3-5,<1,0-1
CCC1(C2=NCCN2)Cc2ccccc2O1,2.775742719741985,2.155580485727476,200-300,<50,<3,3-5,1-3,1-2
c1ccc(OCCOc2ccccc2)cc1,3.966655951154288,3.8731780760592933,200-300,<50,5-7,1-3,<1,3-4
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,3.4503496217936394,5.988782252971292,400-500,<50,7-10,3-5,1-3,>=4
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,3.965221558871632,4.272930539307014,200-300,<50,<3,1-3,1-3,>=4
COc1ccc(Cc2nnc3ncc(-c4ccc(F)cc4)nn23)cc1,3.772568803616052,5.023070916889629,300-400,50-75,3-5,5-7,<1,2-3
C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,2.8143377594173313,2.5130477323293654,300-400,<50,<3,1-3,1-3,3-4
CCOC1=CC2=C(C=C1)N=C3C=CC(=O)C=C3O2,4.33996465913268,5.947107666399358,200-300,50-75,<3,3-5,<1,2-3
C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)O[C@@H](C)C(=O)O,2.673526774624402,2.5617295641011073,400-500,50-75,7-10,3-5,1-3,>=4
CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O,1.367369457180534,2.155580485727476,200-300,75-100,<3,3-5,1-3,<0
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.105028902945677,3.098905305412727,400-500,<50,3-5,1-3,<1,1-2
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,3.633754457463486,3.5470847282837603,400-500,<50,5-7,5-7,<1,>=4
COC1=C(C=C(C=C1)Cl)C(=O)N2CCN(CC2)C3=CC(=CC=C3)Cl,3.124877970227427,4.797592021138399,300-400,<50,3-5,3-5,<1,3-4
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4ccncc4s3)CC2)CC1,3.1376967444694936,2.600247446345537,400-500,100-150,3-5,7-10,1-3,2-3
CC(C)CN1C(c2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2CC1(C)C,4.615582693531312,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4
Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(O)c(F)c2oc1=O,4.852646270340784,3.366857803032191,400-500,75-100,5-7,5-7,1-3,>=4
Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2oc1=O,4.5167730611569805,4.411799006340862,400-500,75-100,5-7,5-7,1-3,>=4
C1CC1N2CC3(CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)C5=CC6=C(C=CC=N6)C=C5)OCC2=O,2.3203571113799626,3.186518569807617,400-500,75-100,3-5,5-7,<1,3-4
O=C(O)CC1CCC(c2ccc(-c3ccc4c(ccn4C(=O)Nc4ccccc4)c3)cc2)CC1,2.6809337432095046,3.012426152125661,400-500,50-75,5-7,3-5,1-3,>=4
CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,3.372137242799109,3.8910047615694525,200-300,<50,3-5,1-3,<1,3-4
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,2.5532274519022264,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4
CN1CCN(CC1)C2=CC=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C,2.187094025689619,2.945691941249927,400-500,75-100,5-7,7-10,1-3,3-4
C#CCC(C(=O)NC(C=CC(=O)OCC)CC1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,3.1293198640245397,4.58225242890943,500-600,>=150,>=10,7-10,3-5,1-2
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2n[nH]c(CC(=O)O)n2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,1.9082272108277496,3.2749914729946883,>=600,100-150,>=10,5-7,1-3,>=4
CCC1(c2ccccc2)NC(=O)N(C)C1=O,2.0866576050513026,1.5177655078946732,200-300,<50,<3,1-3,1-3,1-2
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)(C(Cl)(Cl)Cl)O)Cl,4.981177853709868,4.272930539307014,300-400,<50,<3,1-3,1-3,>=4
CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,0.8876064663424749,1.9811869826923123,300-400,75-100,3-5,3-5,1-3,2-3
Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(O)=NO)N3CCCCC3)cc2)c2ccccc2n1,3.7109766335550716,4.128153220694453,400-500,100-150,7-10,7-10,3-5,3-4
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)CO)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,2.9643304412098996,4.792330848733125,>=600,100-150,>=10,7-10,1-3,>=4
CC1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1S(=O)(=O)Cc1ccccc1,2.52277428550001,3.141364344268062,400-500,75-100,7-10,3-5,1-3,3-4
CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,4.315184130523189,3.2701689492557366,200-300,50-75,7-10,3-5,<1,3-4
CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCOCC4)OC,3.11542640235465,3.7440432160689316,400-500,100-150,7-10,7-10,3-5,3-4
Cc1noc(C)c1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,2.4630127364540857,3.9013444925147627,300-400,75-100,5-7,5-7,1-3,3-4
CCS(=O)(=O)c1ccc(CC(O)=Nc2cc(-c3cccnc3OCc3ccc(OC(F)(F)F)cc3)cs2)cc1,3.688894075820853,3.130305997762158,500-600,75-100,>=10,7-10,1-3,>=4
COc1nc(N2CC3C(=O)N(C)C(=N)NC3(c3ccc(F)cc3F)C2)nc(C)c1F,1.852770314342017,1.7191421803255609,400-500,75-100,3-5,5-7,1-3,1-2
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,4.614881730224459,2.556414104835814,200-300,50-75,5-7,3-5,1-3,>=4
CCOc1nc(C(Cl)(Cl)Cl)ns1,3.968102886990856,5.78113263760548,200-300,<50,<3,3-5,<1,2-3
CC(=O)CCc1ccc(O)cc1,5.748617938088817,4.318009710814129,<200,<50,3-5,1-3,1-3,1-2
CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,4.383149901683748,4.74036327223473,400-500,50-75,3-5,3-5,<1,>=4
CC(C)(C)NC(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,2.823120460724148,4.4682144684782275,400-500,75-100,5-7,3-5,3-5,1-2
CCCC1=NC(=S)NC(=O)C1,2.096982794561253,1.4738722005560367,<200,<50,<3,1-3,1-3,1-2
CC1=NN=C(C=C1)N2CC(C2)COC3=CC=C(C=C3)C4=NOC(=N4)C,3.0888372039494483,4.22237070581692,300-400,75-100,5-7,7-10,<1,2-3
CCOC(=O)C(C)OC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],3.8557679831467597,1.4484951518938678,400-500,100-150,7-10,7-10,<1,>=4
CCC1(CC2=CC=CC=C2O1)C3=NCCN3,4.738174904123011,2.155580485727476,200-300,<50,<3,3-5,1-3,1-2
CCN(CC)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCCO)cc1C(C)(C)C,3.134084938798918,4.042605554484023,400-500,50-75,>=10,3-5,1-3,>=4
CCNC(=NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CC(CC)C=N1,4.300630287632631,4.244144362112037,300-400,50-75,3-5,3-5,1-3,2-3
CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C(C2=O)C=C(C=C3)O,3.6499644183984983,4.792330848733125,300-400,50-75,3-5,3-5,1-3,>=4
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,3.0507571878406106,1.0228141710742014,300-400,100-150,5-7,5-7,3-5,3-4
CCOP(=O)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,4.642189047091129,4.711044279742107,300-400,50-75,5-7,5-7,<1,>=4
CCCC[N+](CCCC)(CCCC)CCCC,1.7798607227638328,0.6555103164552958,200-300,<50,>=10,<1,<1,>=4
Cc1ccc(C(=O)c2ccccc2)cc1,4.898393718242429,5.707865461243779,<200,<50,<3,1-3,<1,3-4
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],2.4918802500705883,3.772526657779585,400-500,<50,>=10,<1,<1,>=4
CN(CC(C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1)S(=O)(=O)C1CC1,2.9568836283947233,3.7307121377158694,500-600,75-100,>=10,3-5,1-3,>=4
COc1cc(Cn2ccc3c4c(ncc32)C(=O)N(O)CC4)ccc1F,3.1302425530931925,4.480394521288023,300-400,50-75,3-5,5-7,1-3,2-3
Fc1ccc(-c2cnc3nnc(Cc4ccc5ncccc5c4)n3n2)cc1,3.423693462946231,5.933719961502927,300-400,50-75,3-5,5-7,<1,3-4
CCN=C(NS(=O)(=O)c1ccc2ccccc2c1)N1CC(CC)C=N1,4.984676029539123,4.656968202981755,300-400,50-75,3-5,3-5,1-3,2-3
COc1cc(-c2ccc3c(c2)CN(c2cccc(CC#N)c2)C3=O)cnc1OC,2.7597057860653487,4.348069046945451,300-400,75-100,5-7,5-7,<1,3-4
Nc1ncc2ncn(CCC(CO)CO)c2n1,2.889839992910733,2.6730991333599206,200-300,100-150,5-7,7-10,3-5,<0
CCOc1ccc2nc(N)sc2c1,3.2928121767869634,3.452602726438493,<200,<50,<3,3-5,1-3,2-3
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,2.0184732440174225,3.426485264198684,300-400,50-75,<3,3-5,1-3,2-3
CC(C)(C)[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,2.5323022214804287,2.5418995869744796,500-600,75-100,7-10,3-5,1-3,>=4
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)cc2F)n1,1.5640758094540355,1.8064181702367141,400-500,100-150,3-5,7-10,3-5,2-3
CC1(Cc2nnc(CC(=O)O)[nH]2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,2.4089081457584958,3.2749914729946883,>=600,100-150,>=10,5-7,1-3,>=4
CC1=CC(=CC2=C(C(=CN=C12)C(=O)N)NC3=CC(=CC=C3)OC)S(=O)(=O)C4=CC=CC(=C4)C(=O)N(C)C,2.0795448565910504,3.95149782091008,500-600,100-150,7-10,7-10,1-3,3-4
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,2.8677825222843385,5.107673985224389,300-400,75-100,5-7,7-10,1-3,2-3
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,3.1917830732262997,4.309154982576856,500-600,75-100,7-10,7-10,1-3,>=4
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCS(=O)(=O)CC2)C(C)(C)C)C1=O,2.5248096615862785,4.042605554484023,>=600,100-150,7-10,5-7,1-3,>=4
COc1cc2c(cc1OC)-c1c(-c3cncs3)nc(C)n1CC2,3.0453474112879557,2.999836340339024,300-400,<50,3-5,5-7,<1,3-4
COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.0271647920362357,3.4749090133786202,400-500,100-150,5-7,7-10,1-3,2-3
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC(O)C3)c(Cc3ccccc3C(F)(F)F)sc21,3.7555412981084153,3.7899254254972723,500-600,75-100,5-7,7-10,1-3,3-4
CC(C)Cn1c(=O)n(C)c(=O)c2c(S(=O)(=O)N3CCC(O)C3)c(Cc3ccccc3C(F)(F)F)sc21,4.105246726904774,5.345356474703819,500-600,100-150,5-7,7-10,1-3,2-3
COc1ccc(C=C2NC(=O)NC2=O)cc1,1.8160269245809322,4.627798063601434,200-300,50-75,<3,3-5,1-3,0-1
CCCCCCC(CCCC)CO,1.1662274828868753,0.9836313484727827,<200,<50,7-10,1-3,1-3,3-4
CNCCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CC(OC)C2)c(=O)n4C)cn1,2.9966874608463354,2.5010194715807654,400-500,75-100,7-10,7-10,1-3,3-4
CCCCCCCCCCCCCC[PH](CCCC)(CCCC)CCCC,1.7675193414265384,3.772526657779585,400-500,<50,>=10,<1,<1,>=4
Cc1cc(COc2ccc(S(=O)(=O)NC3(CC(O)=NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,2.6694951288258264,3.528590389559549,500-600,100-150,>=10,7-10,3-5,3-4
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCCC2)C2CC2)C1=O,3.217651939601695,3.6006000007279004,500-600,75-100,7-10,3-5,1-3,>=4
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,2.1909354890752035,2.201094789505169,200-300,75-100,3-5,5-7,1-3,1-2
Cc1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(O)=Nc3cccc(Cl)c3)CC2)cc1N,3.4233913108681713,3.9292395465862224,500-600,100-150,>=10,7-10,3-5,>=4
CN(C)S(=O)(=O)CC(N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1)C(C)(C)C,2.685424335510041,2.600247446345537,500-600,75-100,7-10,3-5,1-3,>=4
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,1.9822673824342771,3.2749914729946883,300-400,75-100,3-5,5-7,<1,2-3
COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,3.185918961772387,2.988368376495352,300-400,50-75,>=10,7-10,1-3,3-4
CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3.927692352350759,2.030143623625215,300-400,<50,5-7,5-7,<1,>=4
C1CC(C1)(C2=CC=C(C=C2)C3=C(C=CC4=CC=NN43)C5=CC=CC=C5)N,3.2934862083457115,3.29688035841374,300-400,<50,3-5,3-5,1-3,>=4
C[C@@H](C1=CC=C(C=C1)C2=C(C=C(C=C2)F)F)N3CC[C@](OC3=O)(CCO)C4=CC=C(C=C4)F,3.198572456245259,2.348016862158033,400-500,<50,5-7,3-5,1-3,>=4
COc1ccc(Cn2nnc3ncc(-c4ccc(F)cc4)nc32)cc1,4.0419681866987265,5.885399060794503,300-400,50-75,3-5,5-7,<1,3-4
CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O,2.5047886738303213,4.673737860424921,300-400,50-75,>=10,1-3,1-3,>=4
COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F,3.2546867825272088,2.9013923628862917,500-600,75-100,7-10,5-7,1-3,>=4
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,1.9984480135888185,1.9472858594745022,300-400,75-100,3-5,5-7,1-3,2-3
COc1c(C2(C(F)F)CC2)cc(-n2ccc(=O)[nH]c2=O)c2ncc(-c3ccc(NS(C)(=O)=O)cc3)cc12,2.556615687170722,0.22668128614435432,500-600,100-150,7-10,7-10,1-3,3-4
Oc1cccc(O)c1,5.002324072037353,3.633405432653028,<200,<50,<3,1-3,1-3,1-2
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,2.4894294609929952,2.0970174392014087,200-300,75-100,3-5,3-5,1-3,0-1
C1CCC(C1)N2C3=C(C=C(C2=N)S(=O)(=O)C4=CC=C(C=C4)Cl)C(=O)N5C=CC=CC5=N3,2.4910191719873276,4.513841473612752,400-500,75-100,3-5,7-10,1-3,3-4
C[C@H](C1=NC2=C(C=CC=N2)C(=O)N1C3=CC=C(C=C3)Cl)N(CC4CCS(=O)(=O)CC4)C(=O)CC5=CC(=C(C=C5)C(F)(F)F)F,3.345537898872361,2.642783165773716,>=600,100-150,7-10,7-10,<1,>=4
CC(C)(C)C1=CC(=CC=C1)O,3.5550901416000635,4.637452073382107,<200,<50,<3,1-3,1-3,2-3
COC(=O)NC1=NC2=CC=CC=C2N1,3.17245677700024,4.128153220694453,<200,50-75,<3,3-5,1-3,1-2
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,3.7183356414928634,3.366857803032191,400-500,100-150,5-7,5-7,1-3,>=4
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3.5008691541027304,2.8816261821451543,400-500,100-150,7-10,5-7,3-5,3-4
CCC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4.705186095190267,4.518846623309047,200-300,<50,3-5,1-3,1-3,3-4
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1.8061588369326618,2.648200262474586,300-400,100-150,5-7,7-10,3-5,3-4
C1=CC(=CC=C1/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O,4.252306984042329,5.655857536071136,300-400,50-75,5-7,3-5,1-3,3-4
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(C#N)cnc3OCC(F)(F)F)cs2)cc1,2.34876420278228,2.7732990948653913,500-600,100-150,7-10,7-10,1-3,>=4
CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],3.1629616756168266,3.8092848705444746,300-400,75-100,7-10,5-7,<1,>=4
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,4.537393925932381,2.1664261485194816,200-300,<50,3-5,1-3,1-3,3-4
CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,3.988831847686735,2.664277677493324,400-500,100-150,5-7,7-10,1-3,3-4
Cc1ccc(N=C(O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.672037780989423,2.934393959619913,400-500,75-100,3-5,7-10,1-3,3-4
C1CC(C1)(C2=CC=C(C=C2)C3=NC=C4C=CC=NC4=C3C5=CC=CC=C5)N,3.4627456044832567,3.9242252542552096,300-400,50-75,3-5,3-5,1-3,>=4
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cc(O)c(Cl)cc2Cl)C1,6.275863722173053,5.610350895842208,500-600,75-100,7-10,3-5,1-3,>=4
Cc1nn(C2CCCC2)c(C)c1S(=O)(=O)NC(C)CNc1cccc2c1cnn2-c1ccc(F)nc1,4.0271948316147075,4.792330848733125,500-600,100-150,7-10,7-10,1-3,>=4
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.464895348266959,5.552859967556872,300-400,50-75,5-7,3-5,1-3,3-4
C1CN(CCC1C2=C(C(=NN2)C3=CC=C(C=C3)Cl)C4=NC=NC=C4)C(=O)CO,2.4729003772893368,1.9472858594745022,300-400,75-100,3-5,5-7,1-3,2-3
C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,2.1506928167006953,3.9028862723145594,400-500,75-100,5-7,5-7,1-3,3-4
CC1(Cc2ncc(C(F)(F)C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,2.688985598036912,2.5617295641011073,>=600,100-150,>=10,5-7,1-3,>=4
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.461696004163258,1.4484951518938678,400-500,100-150,7-10,7-10,<1,>=4
CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C,3.811414714369641,2.9952649243633687,300-400,<50,5-7,3-5,1-3,>=4
